doc_id,status,model,temperature,案件金额_一审,金额类型_一审,金额依据_一审,案件类型_一审,具体案由_一审,是否涉及虚拟货币_一审,典型虚拟货币_一审,币种_一审,涉币活动类型_一审,法律定性_一审,财产属性_一审,直接合同效力_一审,间接合同效力_一审,无效/不保护理由_一审,引用法律_一审,监管政策_一审,政策标签_一审,司法裁判框架_一审,裁判结果摘要_一审,裁判理由摘要_一审,低置信字段_一审,案件金额_二审,金额类型_二审,金额依据_二审,案件类型_二审,具体案由_二审,是否涉及虚拟货币_二审,典型虚拟货币_二审,币种_二审,涉币活动类型_二审,法律定性_二审,财产属性_二审,直接合同效力_二审,间接合同效力_二审,无效/不保护理由_二审,引用法律_二审,监管政策_二审,政策标签_二审,司法裁判框架_二审,裁判结果摘要_二审,裁判理由摘要_二审,低置信字段_二审,二审处理结果,最终生效审级,最终采用字段后缀,裁判理由是否变化,裁判结果是否变化,是否仅程序性处理,一二审变化字段
5893dd87-74ad-4769-9043-a85c009bb3d1,ok,deepseek-v4-pro,0,230000,原告诉请本金,许某某向一审法院起诉请求:1.梁某某、易策公司归还许某某借款本金23万元及利息,民事,民间借贷纠纷,true,否,[],[],民间借贷关系,[],,,[],"[""《中华人民共和国民事诉讼法》第六十四条"",""《最高人民法院关于民事诉讼证据的若干规定》第二条""]",[],[],"[""证据不足""]",驳回许某某的全部诉讼请求。,许某某未能证明双方存在借贷合意，证据不足，不予支持。,[],230000,原告诉请本金,许某某上诉请求:2.改判梁某某、易策公司归还许某某借款本金23万元,民事,民间借贷纠纷,true,否,[],[],民间借贷关系,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],"[""证据不足""]",驳回上诉，维持原判。,许某某主张借款关系理据不足，一审判决驳回诉讼请求并无不当。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
d4552fb5-82ac-4003-adf4-5434228b5cbc,ok,deepseek-v4-pro,0,140965,原告诉请本金,"孙某某于2015年8月11日向原审法院提起诉讼,请求判令范某某返还孙某某140965元。",民事,合同纠纷,true,是,"[""暗黑币"",""达世币"",""克顿币""]","[""买卖/兑换""]",委托购买虚拟货币合同关系,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定"",""以合法形式掩盖非法目的""]","[""《中华人民共和国合同法》第五十二条第(三)项"",""《中华人民共和国合同法》第五十二条第(五)项"",""《中华人民共和国合同法》第五十八条"",""《中华人民共和国合同法》第三百九十九条""]",[],[],"[""合同无效"",""返还本金或原物""]",范某某返还孙某某140965元。,范某某未按约为孙某某购买指定的暗黑币，且购买无法流通的虚拟货币的合同无效，范某某应返还取得的款项。,[],140965,原告诉请本金,"孙某某于2015年8月11日向原审法院提起诉讼,请求判令范某某返还孙某某140965元。",民事,合同纠纷,true,是,"[""暗黑币"",""达世币"",""克顿币""]","[""买卖/兑换""]",委托购买虚拟货币合同关系,"[""不具有法偿性"",""非货币"",""不属于法定货币""]",无效,,"[""违反法律强制性规定""]","[""《中华人民共和国民事诉讼法》第一百七十条第一款第(一)项""]",[],[],"[""合同无效"",""返还本金或原物""]",驳回上诉，维持原判。,范某某未能证明其已按约购买暗黑币，涉案虚拟货币无法流通，合同无效，范某某应返还款项。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
dbc44fdf-9699-495b-b487-a85b01017414,ok,deepseek-v4-pro,0,61657,原告诉请本金,"黄某1向一审法院起诉请求:1、王某某返还黄某1款项61,657元",民事,买卖合同纠纷,true,是,"[""暗黑币""]","[""买卖/兑换""]",买卖合同关系,[],未明确,,[],"[""《中华人民共和国民法通则》第五条"",""《最高人民法院关于民事诉讼证据的若干规定》第二条""]",[],[],"[""证据不足""]",驳回黄某1的全部诉讼请求。,黄某1诉称从王某某处购买“暗黑币”，但在案证据仅能证明黄某1使用王某某POS机刷卡消费，王某某随后将款项支付给他人，双方之间是买卖关系还是委托付款关系无法明确，黄某1应当承担举证不能的法律后果。,[],61657,原告诉请本金,"上诉人黄某1上诉请求:请求撤销原审判决,依法改判支持其原审诉请。...黄某1向一审法院起诉请求:1、王某某返还黄某1款项61,657元",民事,买卖合同纠纷,true,是,"[""暗黑币""]","[""买卖/兑换""]",买卖合同关系,[],未明确,,"[""涉嫌犯罪""]","[""《中华人民共和国民事诉讼法》第一百七十条第一款第(一)项""]",[],[],"[""涉嫌犯罪"",""证据不足""]",驳回上诉，维持原判。,黄某1所诉购买的“暗黑币”，实际涉及已为人民法院生效刑事判决文书所认定的组织、领导传销活动罪中非法货币，黄某1请求王某某归还购置“暗黑币”相关钱款，缺乏法律依据。,[],驳回上诉、维持原判,一审,_first_instance,true,false,false,"[""reasoning_summary"",""judicial_framing"",""reasons_for_invalidity_or_no_protection""]"
12dbe7ce-2afd-4e9e-aea5-a8ab00133308,ok,deepseek-v4-pro,0,800000,原告诉请本金,张某1向一审法院起诉请求:2.返还对此游戏投入的钱款80万元,民事,网络侵权责任纠纷,false,否,[],[],网络侵权责任纠纷,[],,,[],[],[],[],[],驳回张某1的全部诉讼请求。,网络虚拟财产归属于网络服务运营商，玩家仅享有使用权；华清飞扬网络公司封停账号违反约定，但张某1的财产仍然存在，损失未实际发生。,[],800000,原告诉请本金,张某1上诉请求:2.返还对此游戏投入的钱款80万元,民事,网络侵权责任纠纷,false,否,[],[],网络侵权责任纠纷,[],,,[],"[""《中华人民共和国消费者权益保护法》第十六条"",""《中华人民共和国消费者权益保护法》第二十六条"",""《中华人民共和国消费者权益保护法》第四十条"",""《中华人民共和国消费者权益保护法》第五十二条"",""《中华人民共和国民法总则》第一百一十三条"",""《中华人民共和国民法总则》第一百二十条"",""《中华人民共和国民法总则》第一百二十六条"",""《中华人民共和国民法总则》第一百二十七条"",""《中华人民共和国民法总则》第一百八十六条"",""《中华人民共和国侵权责任法》第十九条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]","[""《网络游戏管理暂行办法》第二十二条第二款""]",[],"[""财产属性保护"",""风险自担""]",撤销一审判决，改判华清飞扬网络公司赔偿张某1200000元，驳回张某1的其他诉讼请求。,华清飞扬网络公司长期封停账号构成侵权，侵害了张某1的财产权益；损失应包括可得利益丧失；结合案情酌定赔偿200000元。,[],改判,二审,_second_instance,true,true,false,"[""outcome_summary"",""reasoning_summary"",""judicial_framing"",""legal_characterization"",""case_amount"",""case_amount_type""]"
e57c4808-4d9a-4815-adcc-a85101011504,ok,deepseek-v4-pro,0,136460,原告诉请本金,李某1向一审法院起诉请求:判令徐某某向李某1返还委托投资款136460元和支付投资款利息1万元,民事,委托合同纠纷,true,是,"[""暗黑币""]","[""买卖/兑换""]",委托合同关系,[],,,[],"[""《中华人民共和国合同法》第三百九十六条"",""《中华人民共和国民事诉讼法》第六十四条"",""《中华人民共和国民事诉讼法》第一百四十二条""]",[],[],"[""风险自担""]",驳回原告李某1要求被告徐某某返还投资款136460元及支付投资利息的诉讼请求。,徐某某已按自己的投资方式将款转至曾云飞账户，应视为完成了委托事项；李某1清楚购买方式且未提异议，应视为认可委托事项完成，购买“暗黑币”的风险由李某1自行承担。,[],136460,原告诉请本金,李某1上诉请求:改判徐某某向李某1返还投资款136460元和支付利息1万元,民事,委托合同纠纷,true,是,"[""暗黑币""]","[""买卖/兑换""]",委托合同关系,[],,,[],"[""《中华人民共和国合同法》第三百九十六条"",""《中华人民共和国合同法》第三百九十七条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],[],"[""风险自担""]",驳回上诉，维持原判。,徐某某已按自己的投资方式将款转至曾云飞账户，应视为完成了委托事项；李某1清楚购买方式且未提异议，应视为认可委托事项完成，购买“暗黑币”的风险由李某1自行承担。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
9eafb877-1343-40df-a643-a96100333266,ok,deepseek-v4-pro,0,,,,行政,行政处罚,true,是,"[""虚拟币"",""YBY龙票""]","[""传销""]",虚假宣传与组织传销,[],,,[],"[""《中华人民共和国反不正当竞争法》第九条"",""《中华人民共和国反不正当竞争法》第二十四条第一款"",""《禁止传销条例》第二条"",""《禁止传销条例》第七条"",""《禁止传销条例》第二十四条"",""《中华人民共和国行政处罚法》第二十七条"",""《中华人民共和国行政诉讼法》第六十九条""]","[""工商竞争字〔2013〕174号""]",[],[],驳回原告某公司的诉讼请求。,被告市工商局对原告易佰易联公司的虚假宣传、传销行为作出的行政处罚决定事实清楚、证据确凿、适用法律法规正确、程序合法。,[],,,,行政,行政处罚,true,是,"[""虚拟币"",""YBY龙票""]","[""传销""]",虚假宣传与组织传销,[],,,[],"[""《中华人民共和国反不正当竞争法》第九条"",""《禁止传销条例》第二条"",""《禁止传销条例》第七条"",""《中华人民共和国行政诉讼法》第八十九条（一）项""]","[""工商竞争字〔2013〕174号""]",[],[],驳回上诉，维持原判决。,被上诉人对上诉人易佰易联公司的虚假宣传、传销行为作出的行政处罚决定事实清楚、证据确凿、适用法律法规正确、程序合法。原判决认定事实清楚，证据充分，适用法律正确，审判程序合法。,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
1a93b4b3-b74f-40da-ac8a-a81f0010f91d,ok,deepseek-v4-pro,0,112230,原告诉请本金,"华图公司提出以华图网校网店中涉案视频售价乘以联众公司网店月销售数量计算侵权赔偿额的方式(290元 387件)合理,一审法院依法支持华图公司经济损失112230元",民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录像制作者权,[],,,[],"[""《中华人民共和国著作权法》第十条第一款第十二项"",""《中华人民共和国著作权法》第四十二条"",""《中华人民共和国著作权法》第四十九条"",""《中华人民共和国著作权法实施条例》第五条第三项""]",[],[],[],联众公司赔偿华图公司经济损失112230元及合理开支5400元，驳回华图公司其他诉讼请求,涉案授课视频属于录像制品，华图公司享有信息网络传播权；联众公司未经许可传播《资料分析》视频，构成侵权；赔偿数额综合考虑视频定价、销售数量、主观恶意等因素确定,[],112230,原告诉请本金,"一审法院综合考虑...确定侵权损害赔偿及诉讼合理支出的具体数额并无不当,本院予以维持",民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录像制作者权,[],,,[],"[""《中华人民共和国著作权法》第四十二条第一款"",""《中华人民共和国著作权法》第四十八条第(四)项"",""《中华人民共和国著作权法》第四十九条"",""《中华人民共和国著作权法实施条例》第五条第(三)项"",""《中华人民共和国民事诉讼法》第一百七十条第一款第(一)项""]",[],[],[],驳回上诉，维持原判,一审法院综合考虑各项因素确定赔偿数额并无不当，予以维持,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
3809c7bd-9c4f-4c8b-8583-a90700b8f053,ok,deepseek-v4-pro,0,44000,原告诉请本金,星外星公司向一审法院起诉请求：2.网易雷火公司向星外星公司赔偿经济损失55000元（含公证费、律师费等合理费用）,民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国著作权法》第三条第三项"",""《中华人民共和国著作权法》第九条"",""《中华人民共和国著作权法》第十条第十二项"",""《中华人民共和国著作权法》第四十八条第一项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第六十四条""]",[],[],[],停止侵权，赔偿经济损失44000元（含合理费用），驳回其他诉讼请求,星外星公司为合法录音制作者，享有信息网络传播权；网易雷火公司未经许可提供涉案歌曲点播和下载服务，构成侵权；根据歌曲数量、类型、知名度、侵权性质、主观过错、影响力等因素酌定赔偿数额,[],22000,原告诉请本金,本院根据查明的事实，综合考虑本案录音制品的类型、知名度、侵权行为的主观过错程度、侵权行为性质、后果、侵权持续时间、合理费用以及本案为系列案之一的因素，酌情确定网易雷火公司向星外星公司赔偿经济损失20000元（含合理费用）,民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国民事诉讼法》第一百六十八条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《中华人民共和国著作权法》第四十二条"",""《中华人民共和国共和国著作权法》第四十八条第四项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],[],维持一审判决第一项、第三项，变更第二项赔偿金额为22000元（含合理费用），驳回其他上诉请求,一审认定事实清楚，但赔偿数额明显偏高，综合考虑录音制品类型、知名度、主观过错、侵权性质、后果、持续时间、合理费用及系列案因素，酌情调整为22000元,[],部分改判,二审,_second_instance,false,true,false,"[""case_amount""]"
5b1199cc-66c1-427f-9cab-a90700b8bee9,ok,deepseek-v4-pro,0,44000,原告诉请本金,星外星公司向一审法院起诉请求:2.网易雷火公司向星外星公司赔偿经济损失55000元(含公证费、律师费等合理费用);一审法院判决赔偿44000元(含合理费用),民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国著作权法》第三条第三项"",""《中华人民共和国著作权法》第九条"",""《中华人民共和国著作权法》第十条第十二项"",""《中华人民共和国著作权法》第四十八条第一项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第六十四条""]",[],[],[],停止侵权，赔偿经济损失44000元（含合理费用），驳回其他诉讼请求,星外星公司是涉案录音制品的权利人，网易雷火公司未经许可提供点播和下载服务，侵害信息网络传播权，应承担侵权责任；赔偿数额根据歌曲数量、类型、知名度、侵权性质、主观过错等因素酌情确定,[],22000,原告诉请本金,"本院根据查明的事实,综合考虑本案录音制品的类型、知名度、侵权行为的主观过错程度、侵权行为性质、后果、侵权持续时间、合理费用以及本案为系列案之一的因素,酌情确定网易雷火公司向星外星公司赔偿经济损失20000元(含合理费用);二审判决变更赔偿金额为22000元(含合理费用)",民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国民事诉讼法》第一百六十八条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《中华人民共和国著作权法》第四十二条"",""《中华人民共和国共和国著作权法》第四十八条第四项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],[],维持停止侵权和驳回其他诉讼请求的判项，变更赔偿金额为22000元（含合理费用）,一审认定事实清楚，但赔偿数额明显偏高，综合考虑录音制品类型、知名度、主观过错、侵权性质、后果、持续时间、合理费用及系列案因素，酌情调整为20000元（含合理费用）,[],部分改判,二审,_second_instance,true,true,false,"[""case_amount""]"
94ef283b-4cfd-4a14-8497-a90700b87684,ok,deepseek-v4-pro,0,48000,原告诉请本金,星外星公司向一审法院起诉请求：2.网易雷火公司向星外星公司赔偿经济损失60000元（含公证费、律师费等合理费用）；一审法院判决：二、网易雷火公司于判决生效之日起十日内，赔偿星外星公司经济损失48000元（含合理费用）,民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国著作权法》第三条第三项"",""《中华人民共和国著作权法》第九条"",""《中华人民共和国著作权法》第十条第十二项"",""《中华人民共和国著作权法》第四十八条第一项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第六十四条""]",[],[],[],停止侵权，赔偿经济损失48000元（含合理费用），驳回其他诉讼请求,星外星公司对涉案歌曲享有信息网络传播权，网易雷火公司未经许可提供点播和下载服务构成侵权，应承担停止侵权、赔偿损失的责任，赔偿数额根据歌曲数量、类型、知名度、侵权性质、主观过错、影响力等因素酌情确定,[],24000,原告诉请本金,本院认为：酌情确定网易雷火公司向星外星公司赔偿经济损失24000元（含合理费用）；判决：二、变更广东省XXXXXX人民法院民事判决第二项为：某公司1于本判决生效之日起十日内赔偿某公司2经济损失24000元（含合理费用）,民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国民事诉讼法》第一百六十八条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《中华人民共和国著作权法》第四十二条"",""《中华人民共和国共和国著作权法》第四十八条第四项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],[],维持一审判决第一项、第三项，变更第二项赔偿金额为24000元（含合理费用），驳回其他上诉请求,一审认定事实清楚，但赔偿数额明显偏高，综合考虑录音制品类型、知名度、侵权主观过错、性质、后果、持续时间、合理费用及系列案因素，酌情调整为24000元,[],部分改判,二审,_second_instance,true,true,false,"[""case_amount"",""case_amount_type"",""outcome_summary"",""reasoning_summary""]"
decf8a2f-4b7a-4572-abb9-a8d600f90bd1,ok,deepseek-v4-pro,0,13006,原告诉请本金,祁某某向本院提出诉讼请求:1.竞降标公司、降飙公司共同返还祁某某支付的货款13006元,民事,网络购物合同纠纷,true,是,"[""降飙金""]","[""买卖/兑换""]",网络购物合同关系,"[""虚拟财产""]",有效,,[],"[""《中华人民共和国合同法》第九十四条第三项"",""《中华人民共和国合同法》第九十七条"",""《中华人民共和国合同法》第一百零七条"",""《中华人民共和国民事诉讼法》第六十四条第一款"",""《中华人民共和国民事诉讼法》第一百四十四条""]",[],[],"[""返还本金或原物"",""折价赔偿""]",部分支持原告诉讼请求：返还货款12154元及利息，赔偿损失852元，驳回其他诉讼请求,网络购物合同有效，被告未履行交货义务构成违约，应返还货款并赔偿损失；兑换积分具有虚拟货币财产属性，因网站停运无法使用，应赔偿该部分损失；格式条款无效；股东出资期限未届满，不支持补充清偿责任,[],,,,,,,,[],[],,[],,,[],[],[],[],[],,,[],,一审,_first_instance,,,,[]
797a8e3a-866a-4122-9078-a7a6009bdea0,ok,deepseek-v4-pro,0,165710,借款本金,一审法院确认自汤某某处由陈某某占有的金额为165710元，并判决归还借款165710元,民事,民间借贷纠纷,false,否,[],[],民间借贷关系,[],,,[],"[""《中华人民共和国合同法》第二百零六条"",""《中华人民共和国合同法》第二百零七条"",""《最高人民法院关于民事诉讼证据的若干规定》第二条"",""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十九条第二款第一项""]",[],[],[],判决陈某某归还汤某某借款165710元并支付利息（按年利率6%计算），驳回其他诉讼请求,汤某某提交的通话录音和转账凭证证明双方存在借贷合意和款项交付，陈某某抗辩款项为投资但证据不足，借贷关系合法有效,[],165710,借款本金,二审维持一审判决，确认借款本金165710元,民事,民间借贷纠纷,false,否,[],[],民间借贷关系,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第（一）项""]",[],[],[],驳回上诉，维持原判,陈某某在通话中认可欠款，汤某某完成举证责任，陈某某未能证明款项为投资或存在违法事由，一审认定事实清楚、适用法律正确,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
99778e4a-69bd-48ba-8826-aa1b00f8a74f,ok,deepseek-v4-pro,0,1770000,交易本金,本院酌定被告应当按每首录音制品人民币10000元的标准进行赔偿，本案中，本院认定被告通过“虾米音乐”软件上提供的侵权录音录像制品的数量为179首，减去2首原告不应获得重复赔偿的歌曲，故被告应赔偿原告经济损失数额为人民币1770000元,民事,侵害作品信息网络传播权纠纷,false,否,[],[],侵害作品信息网络传播权,[],,,[],"[""《中华人民共和国著作权法》第四十八条"",""《中华人民共和国著作权法》第四十九条"",""《中华人民共和国民事诉讼法》第六十四条第一款""]",[],[],[],被告赔偿原告经济损失1770000元及合理费用100000元，驳回其他诉讼请求,原告享有涉案录音制品的录音制作者权，被告未经许可通过信息网络提供涉案音乐作品的在线播放和下载服务，侵犯了原告的信息网络传播权，应承担停止侵权和赔偿损失的责任。赔偿数额综合考虑授权许可使用费、经营规模、侵权行为性质、持续时间、后果、作品知名度等因素酌定。,[],,,,,,,,[],[],,[],,,[],[],[],[],[],,,[],,一审,_first_instance,,,,[]
5820386c-4379-4dff-a488-a84700b41745,ok,deepseek-v4-pro,0,185000,原告诉请本金,蔡某某向一审法院起诉请求:被告鲍某某归还借款185000元并支付利息,民事,民间借贷纠纷,false,否,[],[],民间借贷关系,[],,,[],"[""《中华人民共和国合同法》第一百零七条"",""《中华人民共和国合同法》第二百零六条"",""《中华人民共和国民事诉讼法》第一百四十四条"",""《最高人民法院关于审理民间借贷适用法律若干问题的规定》第十七条""]",[],[],[],被告鲍某某归还原告蔡某某借款185000元并赔偿利息损失,被告未抗辩也未提交证据，确认民间借贷关系成立，合法有效,[],140000,借款本金,现尚欠被上诉人借款140000元,民事,民间借贷纠纷,true,是,"[""曼德币""]","[""买卖/兑换""]",民间借贷关系,[],,,[],"[""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十七条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],[],变更一审判决，上诉人鲍某某偿还被上诉人蔡某某借款140000元并赔偿利息损失，驳回其他诉讼请求,45000元系购买虚拟货币款项，被上诉人举证不足，不认定为借款；150000元上诉人主张合作投资款但无证据，认定为借款,[],部分改判,二审,_second_instance,true,true,false,"[""case_amount"",""case_amount_type"",""typical_virtual_currency"",""currency_types"",""activity_types"",""outcome_summary"",""reasoning_summary""]"
fd4e974e-c8b8-4350-8305-a82b00c008c1,ok,deepseek-v4-pro,0,300000,原告诉请本金,"不二城公司向一审法院起诉,请求判令:1、李某某支付违约金30万元",民事,合同纠纷,true,否,[],[],合同纠纷,[],,,[],"[""《中华人民共和国合同法》第六十条"",""《中华人民共和国合同法》第一百零七条"",""《中华人民共和国合同法》第一百一十四条"",""《最高人民法院关于适用〈中华人民共和国合同法〉若干问题的解释(二)》第二十九条"",""《中华人民共和国民事诉讼法》第六十四条第一款""]",[],[],[],李某某支付违约金10000元，驳回其他诉讼请求,合同有效，李某某单方解约构成违约，但违约金过高，调整为10000元,[],300000,原告诉请本金,"不二城公司上诉请求:撤销原审判决,改判支持其原审诉讼请求。理由主要是:一审认定事实、适用法律均存在严重错误。...不二城公司依据约定诉请李某某按剩余合同期限及其平均收入支付违约金30万元",民事,合同纠纷,true,否,[],[],合同纠纷,[],,,[],"[""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],[],变更一审判决，李某某支付违约金30000元，驳回其他一审诉讼请求,合同有效，李某某违约，一审调整违约金过低，酌情调整为30000元,[],改判,二审,_second_instance,false,true,false,"[""case_amount""]"
6163f624-480d-4b75-b1ba-a8940122d51e,ok,deepseek-v4-pro,0,325000,原告诉请本金,"一审法院判决阿里公司赔偿玄霆公司经济损失275,000元、合理费用50,000元，共计325,000元",民事,侵害作品信息网络传播权纠纷,false,否,[],[],侵害作品信息网络传播权,[],,,[],"[""《中华人民共和国著作权法》第十一条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《最高人民法院关于审理侵害信息网络传播权民事纠纷案件适用法律若干问题的规定》第六条""]",[],[],"[""合同无效""]","确认阿里公司侵权，赔偿玄霆公司经济损失275,000元及合理费用50,000元，共计325,000元",阿里公司通过一搜网主动向公众提供涉案作品，构成直接侵权，应承担赔偿责任,[],325000,原告诉请本金,"二审维持一审判决，赔偿金额325,000元",民事,侵害作品信息网络传播权纠纷,false,否,[],[],侵害作品信息网络传播权,[],,,[],"[""《最高人民法院关于审理侵害信息网络传播权民事纠纷案件适用法律若干问题的规定》第六条"",""《中华人民共和国民事诉讼法》第一百四十四条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第（一）项"",""《中华人民共和国民事诉讼法》第一百七十四条""]",[],[],"[""合同无效""]",驳回上诉，维持原判,一审认定阿里公司构成直接侵权并无不当，判赔金额合理，维持原判,[],驳回上诉、维持原判,一审,_first_instance,false,false,false,[]
09466d67-78b8-4295-9cff-a90700b8800f,ok,deepseek-v4-pro,0,40000,原告诉请本金,星外星公司向一审法院起诉请求：2.网易雷火公司向星外星公司赔偿经济损失50000元（含公证费、律师费等合理费用）；一审法院判决：二、网易雷火公司于判决生效之日起十日内，赔偿星外星公司经济损失40000元（含合理费用）,民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国著作权法》第三条第三项"",""《中华人民共和国著作权法》第九条"",""《中华人民共和国著作权法》第十条第十二项"",""《中华人民共和国著作权法》第四十八条第一项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第六十四条""]",[],[],[],停止侵权，赔偿经济损失40000元（含合理费用），驳回其他诉讼请求,星外星公司经授权享有涉案歌曲信息网络传播权，网易雷火公司未经许可提供点播和下载服务构成侵权，应承担停止侵权、赔偿损失的责任，赔偿数额根据歌曲数量、类型、知名度、侵权性质等因素酌情确定,[],20000,原告诉请本金,本院认为：酌情确定网易雷火公司向星外星公司赔偿经济损失20000元（含合理费用）；判决：二、变更广东省XXXXXX人民法院民事判决第二项为某公司1于本判决生效之日起十日内赔偿某公司2经济损失20000元（含合理费用）,民事,侵害录音录像制作者权纠纷,false,否,[],[],侵害录音制作者权,[],,,[],"[""《中华人民共和国民事诉讼法》第一百六十八条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第七条"",""《中华人民共和国著作权法》第四十二条"",""《中华人民共和国共和国著作权法》第四十八条第四项"",""《中华人民共和国著作权法》第四十九条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十五条"",""《最高人民法院关于审理著作权民事纠纷案件适用法律若干问题的解释》第二十六条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第二项""]",[],[],[],维持一审判决第一项、第三项，变更赔偿金额为20000元（含合理费用），驳回其他上诉请求,一审认定事实清楚，但赔偿金额酌定过高，综合考虑录音制品类型、知名度、侵权主观过错、性质、后果、持续时间、合理费用及系列案因素，调整为20000元,[],部分改判,二审,_second_instance,true,true,false,"[""case_amount"",""case_amount_type"",""outcome_summary"",""reasoning_summary""]"
